10000, 0.000341
20000, 0.001308
30000, 0.003577
40000, 0.007776
50000, 0.013589
60000, 0.021986
70000, 0.033339
80000, 0.048089
90000, 0.066735
100000, 0.089948
110000, 0.118209
120000, 0.1519
130000, 0.19127
140000, 0.237074
150000, 0.290015
160000, 0.350123
170000, 0.418743
180000, 0.495631
190000, 0.580627
200000, 0.674915
